Population,County,State,Abbreviation
16827.0,Rockcastle,Kentucky,KY
53517.0,Scott,Kentucky,KY
126427.0,Warren,Kentucky,KY
20794.0,Allen,Kentucky,KY
20144.0,Bourbon,Kentucky,KY
48091.0,Boyd,Kentucky,KY
79466.0,Bullitt,Kentucky,KY
9083.0,Crittenden,Kentucky,KY
318734.0,Fayette,Kentucky,KY
6210.0,Fulton,Kentucky,KY
22843.0,Johnson,Kentucky,KY
6405.0,Menifee,Kentucky,KY
20621.0,Clay,Kentucky,KY
13285.0,Morgan,Kentucky,KY
26917.0,Perry,Kentucky,KY
7223.0,Wolfe,Kentucky,KY
27188.0,Bell,Kentucky,KY
13116.0,Breathitt,Kentucky,KY
37294.0,Graves,Kentucky,KY
18627.0,Hart,Kentucky,KY
20609.0,Wayne,Kentucky,KY
19232.0,Marion,Kentucky,KY
14344.0,Trigg,Kentucky,KY
129095.0,Boone,Kentucky,KY
10472.0,Leslie,Kentucky,KY
31467.0,Knox,Kentucky,KY
15783.0,Lawrence,Kentucky,KY
9263.0,Livingston,Kentucky,KY
60483.0,Pike,Kentucky,KY
46786.0,Shelby,Kentucky,KY
22214.0,Anderson,Kentucky,KY
20080.0,Breckinridge,Kentucky,KY
50296.0,Franklin,Kentucky,KY
164688.0,Kenton,Kentucky,KY
89700.0,Madison,Kentucky,KY
12666.0,Magoffin,Kentucky,KY
4463.0,Owsley,Kentucky,KY
18063.0,Simpson,Kentucky,KY
25500.0,Taylor,Kentucky,KY
12350.0,Todd,Kentucky,KY
4841.0,Carlisle,Kentucky,KY
10211.0,Clinton,Kentucky,KY
8703.0,Gallatin,Kentucky,KY
17328.0,Garrard,Kentucky,KY
14479.0,Fleming,Kentucky,KY
92267.0,Campbell,Kentucky,KY
8637.0,Trimble,Kentucky,KY
4568.0,Hickman,Kentucky,KY
45388.0,Nelson,Kentucky,KY
24915.0,Grant,Kentucky,KY
26849.0,Logan,Kentucky,KY
14520.0,Pendleton,Kentucky,KY
18246.0,Spencer,Kentucky,KY
12268.0,Bath,Kentucky,KY
29913.0,Boyle,Kentucky,KY
27134.0,Harlan,Kentucky,KY
24458.0,Lincoln,Kentucky,KY
10634.0,Monroe,Kentucky,KY
14802.0,Union,Kentucky,KY
38776.0,Calloway,Kentucky,KY
99937.0,Daviess,Kentucky,KY
64145.0,Pulaski,Kentucky,KY
46137.0,Henderson,Kentucky,KY
15513.0,Knott,Kentucky,KY
31081.0,Muhlenberg,Kentucky,KY
19241.0,Adair,Kentucky,KY
6713.0,Cumberland,Kentucky,KY
6751.0,Lee,Kentucky,KY
13490.0,Lewis,Kentucky,KY
26097.0,Woodford,Kentucky,KY
52422.0,Jessamine,Kentucky,KY
22676.0,Letcher,Kentucky,KY
65284.0,McCracken,Kentucky,KY
36089.0,Whitley,Kentucky,KY
36926.0,Floyd,Kentucky,KY
17635.0,McCreary,Kentucky,KY
10004.0,Metcalfe,Kentucky,KY
24499.0,Rowan,Kentucky,KY
35872.0,Clark,Kentucky,KY
10711.0,Carroll,Kentucky,KY
14313.0,Estill,Kentucky,KY
35765.0,Greenup,Kentucky,KY
27290.0,Carter,Kentucky,KY
59867.0,Vermilion Parish,Louisiana,LA
52724.0,St. Charles Parish,Louisiana,LA
20021.0,Concordia Parish,Louisiana,LA
4666.0,Tensas Parish,Louisiana,LA
21357.0,St. James Parish,Louisiana,LA
22348.0,Grant Parish,Louisiana,LA
435300.0,Jefferson Parish,Louisiana,LA
13668.0,Bienville Parish,Louisiana,LA
126131.0,Bossier Parish,Louisiana,LA
6868.0,Cameron Parish,Louisiana,LA
19499.0,East Feliciana Parish,Louisiana,LA
43446.0,St. John the Baptist Parish,Louisiana,LA
23373.0,Plaquemines Parish,Louisiana,LA
156075.0,Ouachita Parish,Louisiana,LA
131546.0,Rapides Parish,Louisiana,LA
46457.0,Washington Parish,Louisiana,LA
83449.0,St. Landry Parish,Louisiana,LA
130504.0,Tangipahoa Parish,Louisiana,LA
62568.0,Acadia Parish,Louisiana,LA
51734.0,St. Mary Parish,Louisiana,LA
11180.0,West Carroll Parish,Louisiana,LA
252093.0,St. Tammany Parish,Louisiana,LA
22475.0,Union Parish,Louisiana,LA
9996.0,Caldwell Parish,Louisiana,LA
240091.0,Lafayette Parish,Louisiana,LA
248361.0,Caddo Parish,Louisiana,LA
7225.0,East Carroll Parish,Louisiana,LA
121176.0,Ascension Parish,Louisiana,LA
72691.0,Iberia Parish,Louisiana,LA
45694.0,St. Bernard Parish,Louisiana,LA
10411.0,St. Helena Parish,Louisiana,LA
25860.0,West Baton Rouge Parish,Louisiana,LA
27216.0,De Soto Parish,Louisiana,LA
8618.0,Red River Parish,Louisiana,LA
138111.0,Livingston Parish,Louisiana,LA
38963.0,Natchitoches Parish,Louisiana,LA
389648.0,Orleans Parish,Louisiana,LA
9893.0,Catahoula Parish,Louisiana,LA
200182.0,Calcasieu Parish,Louisiana,LA
20322.0,Franklin Parish,Louisiana,LA
22714.0,Assumption Parish,Louisiana,LA
15926.0,Jackson Parish,Louisiana,LA
20474.0,Richland Parish,Louisiana,LA
53752.0,St. Martin Parish,Louisiana,LA
14494.0,Winn Parish,Louisiana,LA
444094.0,East Baton Rouge Parish,Louisiana,LA
25661.0,Allen Parish,Louisiana,LA
11472.0,Madison Parish,Louisiana,LA
98214.0,Lafourche Parish,Louisiana,LA
31467.0,Jefferson Davis Parish,Louisiana,LA
15377.0,West Feliciana Parish,Louisiana,LA
36769.0,Beauregard Parish,Louisiana,LA
33636.0,Evangeline Parish,Louisiana,LA
47356.0,Lincoln Parish,Louisiana,LA
39631.0,Webster Parish,Louisiana,LA
32956.0,Iberville Parish,Louisiana,LA
25992.0,Morehouse Parish,Louisiana,LA
112587.0,Terrebonne Parish,Louisiana,LA
16153.0,Claiborne Parish,Louisiana,LA
40882.0,Avoyelles Parish,Louisiana,LA
22158.0,Pointe Coupee Parish,Louisiana,LA
51007.0,Vernon Parish,Louisiana,LA
24088.0,Sabine Parish,Louisiana,LA
14949.0,LaSalle Parish,Louisiana,LA
57325.0,Oxford,Maine,ME
39418.0,Waldo,Maine,ME
151748.0,Penobscot,Maine,ME
107444.0,Androscoggin,Maine,ME
68269.0,Aroostook,Maine,ME
290944.0,Cumberland,Maine,ME
39823.0,Knox,Maine,ME
203102.0,York,Maine,ME
30019.0,Franklin,Maine,ME
50710.0,Somerset,Maine,ME
34067.0,Lincoln,Maine,ME
16887.0,Piscataquis,Maine,ME
31694.0,Washington,Maine,ME
35277.0,Sagadahoc,Maine,ME
121545.0,Kennebec,Maine,ME
54541.0,Hancock,Maine,ME
51564.0,Worcester,Maryland,MD
614700.0,Baltimore city,Maryland,MD
37211.0,Talbot,Maryland,MD
251025.0,Harford,Maryland,MD
315327.0,Howard,Maryland,MD
567696.0,Anne Arundel,Maryland,MD
827625.0,Baltimore,Maryland,MD
91082.0,Calvert,Maryland,MD
29376.0,Garrett,Maryland,MD
1040133.0,Montgomery,Maryland,MD
167522.0,Carroll,Maryland,MD
49355.0,Queen Anne's,Maryland,MD
111531.0,St. Mary's,Maryland,MD
157671.0,Charles,Maryland,MD
32261.0,Dorchester,Maryland,MD
149811.0,Washington,Maryland,MD
102172.0,Wicomico,Maryland,MD
102517.0,Cecil,Maryland,MD
32875.0,Caroline,Maryland,MD
25737.0,Somerset,Maryland,MD
71977.0,Allegany,Maryland,MD
906202.0,Prince George's,Maryland,MD
248472.0,Frederick,Maryland,MD
19593.0,Kent,Maryland,MD
791766.0,Suffolk,Massachusetts,MA
213690.0,Barnstable,Massachusetts,MA
17313.0,Dukes,Massachusetts,MA
1595192.0,Middlesex,Massachusetts,MA
127328.0,Berkshire,Massachusetts,MA
781024.0,Essex,Massachusetts,MA
558905.0,Bristol,Massachusetts,MA
469116.0,Hampden,Massachusetts,MA
512135.0,Plymouth,Massachusetts,MA
70935.0,Franklin,Massachusetts,MA
698249.0,Norfolk,Massachusetts,MA
161159.0,Hampshire,Massachusetts,MA
11101.0,Nantucket,Massachusetts,MA
822280.0,Worcester,Massachusetts,MA
149699.0,Monroe,Michigan,MI
115250.0,Allegan,Michigan,MI
45830.0,Hillsdale,Michigan,MI
9194.0,Alger,Michigan,MI
26417.0,Oceana,Michigan,MI
21639.0,Leelanau,Michigan,MI
30616.0,Clare,Michigan,MI
2130.0,Keweenaw,Michigan,MI
70775.0,Isabella,Michigan,MI
284034.0,Ottawa,Michigan,MI
53250.0,Tuscola,Michigan,MI
28612.0,Alpena,Michigan,MI
64176.0,Ionia,Michigan,MI
83389.0,Midland,Michigan,MI
154807.0,Berrien,Michigan,MI
8277.0,Oscoda,Michigan,MI
13836.0,Crawford,Michigan,MI
77896.0,Clinton,Michigan,MI
41067.0,Gratiot,Michigan,MI
31543.0,Huron,Michigan,MI
98474.0,Lenawee,Michigan,MI
28884.0,Mason,Michigan,MI
63209.0,Montcalm,Michigan,MI
60897.0,St. Joseph,Michigan,MI
159566.0,St. Clair,Michigan,MI
365961.0,Washtenaw,Michigan,MI
15165.0,Arenac,Michigan,MI
51460.0,Cass,Michigan,MI
11212.0,Iron,Michigan,MI
23877.0,Roscommon,Michigan,MI
1761382.0,Wayne,Michigan,MI
43584.0,Branch,Michigan,MI
158913.0,Jackson,Michigan,MI
10817.0,Mackinac,Michigan,MI
23177.0,Antrim,Michigan,MI
36360.0,Houghton,Michigan,MI
25247.0,Iosco,Michigan,MI
11763.0,Lake,Michigan,MI
9261.0,Montmorency,Michigan,MI
12797.0,Presque Isle,Michigan,MI
261573.0,Kalamazoo,Michigan,MI
43264.0,Mecosta,Michigan,MI
66939.0,Marquette,Michigan,MI
48142.0,Newaygo,Michigan,MI
23232.0,Osceola,Michigan,MI
24397.0,Otsego,Michigan,MI
134473.0,Calhoun,Michigan,MI
25458.0,Cheboygan,Michigan,MI
6364.0,Luce,Michigan,MI
643140.0,Kent,Michigan,MI
868704.0,Macomb,Michigan,MI
104786.0,Bay,Michigan,MI
192778.0,Saginaw,Michigan,MI
68493.0,Shiawassee,Michigan,MI
8507.0,Baraga,Michigan,MI
26219.0,Charlevoix,Michigan,MI
109155.0,Eaton,Michigan,MI
36190.0,Delta,Michigan,MI
15414.0,Gogebic,Michigan,MI
33039.0,Emmet,Michigan,MI
37834.0,Chippewa,Michigan,MI
1250843.0,Oakland,Michigan,MI
173043.0,Muskegon,Michigan,MI
88202.0,Lapeer,Michigan,MI
41376.0,Sanilac,Michigan,MI
5968.0,Ontonagon,Michigan,MI
10364.0,Alcona,Michigan,MI
17463.0,Kalkaska,Michigan,MI
289564.0,Ingham,Michigan,MI
20928.0,Ogemaw,Michigan,MI
33111.0,Wexford,Michigan,MI
25570.0,Dickinson,Michigan,MI
23234.0,Menominee,Michigan,MI
15006.0,Missaukee,Michigan,MI
75272.0,Van Buren,Michigan,MI
60057.0,Barry,Michigan,MI
17552.0,Benzie,Michigan,MI
8069.0,Schoolcraft,Michigan,MI
91746.0,Grand Traverse,Michigan,MI
409361.0,Genesee,Michigan,MI
188482.0,Livingston,Michigan,MI
24444.0,Manistee,Michigan,MI
25289.0,Gladwin,Michigan,MI
64148.0,Lake,California,CA
17540.0,Mariposa,California,CA
75493.0,Yuba,California,CA
1133247.0,Contra Costa,California,CA
31185.0,Lassen,California,CA
443738.0,Santa Barbara,California,CA
501317.0,Sonoma,California,CA
180216.0,Imperial,California,CA
14174.0,Mono,California,CA
1643700.0,Alameda,California,CA
1510023.0,Sacramento,California,CA
140530.0,Napa,California,CA
433212.0,Monterey,California,CA
2930.0,Sierra,California,CA
3302833.0,San Diego,California,CA
214977.0,Yolo,California,CA
135768.0,Humboldt,California,CA
1146.0,Alpine,California,CA
87422.0,Mendocino,California,CA
273765.0,Santa Cruz,California,CA
10098052.0,Los Angeles,California,CA
2383286.0,Riverside,California,CA
1922200.0,Santa Clara,California,CA
260295.0,Marin,California,CA
43540.0,Siskiyou,California,CA
179085.0,Shasta,California,CA
27424.0,Del Norte,California,CA
281455.0,San Luis Obispo,California,CA
27897.0,Glenn,California,CA
227075.0,Butte,California,CA
18699.0,Plumas,California,CA
883053.0,Kern,California,CA
3164182.0,Orange,California,CA
45235.0,Calaveras,California,CA
95872.0,Sutter,California,CA
765935.0,San Mateo,California,CA
53932.0,Tuolumne,California,CA
732212.0,San Joaquin,California,CA
37829.0,Amador,California,CA
269075.0,Merced,California,CA
8938.0,Modoc,California,CA
18085.0,Inyo,California,CA
539301.0,Stanislaus,California,CA
63373.0,Tehama,California,CA
59416.0,San Benito,California,CA
186661.0,El Dorado,California,CA
870044.0,San Francisco,California,CA
460477.0,Tulare,California,CA
99092.0,Nevada,California,CA
155013.0,Madera,California,CA
12862.0,Trinity,California,CA
2135413.0,San Bernardino,California,CA
380077.0,Placer,California,CA
438530.0,Solano,California,CA
21464.0,Colusa,California,CA
150075.0,Kings,California,CA
978130.0,Fresno,California,CA
848112.0,Ventura,California,CA
4318.0,Phillips,Colorado,CO
12908.0,Archuleta,Colorado,CO
693417.0,Denver,Colorado,CO
1449.0,Kiowa,Colorado,CO
6583.0,Huerfano,Colorado,CO
3563.0,Baca,Colorado,CO
19164.0,Chaffee,Colorado,CO
5924.0,Gilpin,Colorado,CO
7635.0,Kit Carson,Colorado,CO
58538.0,Garfield,Colorado,CO
16537.0,Gunnison,Colorado,CO
570427.0,Jefferson,Colorado,CO
823.0,Mineral,Colorado,CO
4722.0,Ouray,Colorado,CO
6465.0,Rio Blanco,Colorado,CO
2350.0,Sedgwick,Colorado,CO
8142.0,Conejos,Colorado,CO
3687.0,Costilla,Colorado,CO
497115.0,Adams,Colorado,CO
54357.0,Eagle,Colorado,CO
7585.0,Lake,Colorado,CO
13060.0,Moffat,Colorado,CO
17909.0,Pitkin,Colorado,CO
2039.0,Cheyenne,Colorado,CO
5630.0,Crowley,Colorado,CO
1841.0,Dolores,Colorado,CO
1296.0,Jackson,Colorado,CO
338161.0,Larimer,Colorado,CO
25909.0,Montezuma,Colorado,CO
7968.0,San Miguel,Colorado,CO
321030.0,Boulder,Colorado,CO
14179.0,Las Animas,Colorado,CO
10069.0,Yuma,Colorado,CO
24874.0,Routt,Colorado,CO
30429.0,Summit,Colorado,CO
9379.0,Clear Creek,Colorado,CO
30346.0,Delta,Colorado,CO
164685.0,Pueblo,Colorado,CO
28257.0,Morgan,Colorado,CO
17392.0,Park,Colorado,CO
149998.0,Mesa,Colorado,CO
12052.0,Prowers,Colorado,CO
688153.0,El Paso,Colorado,CO
4840.0,Washington,Colorado,CO
636671.0,Arapahoe,Colorado,CO
66120.0,Broomfield,Colorado,CO
295123.0,Weld,Colorado,CO
4640.0,Custer,Colorado,CO
328614.0,Douglas,Colorado,CO
55101.0,La Plata,Colorado,CO
11351.0,Rio Grande,Colorado,CO
5809.0,Bent,Colorado,CO
544.0,San Juan,Colorado,CO
21689.0,Logan,Colorado,CO
24113.0,Teller,Colorado,CO
25162.0,Elbert,Colorado,CO
5548.0,Lincoln,Colorado,CO
16444.0,Alamosa,Colorado,CO
47002.0,Fremont,Colorado,CO
41268.0,Montrose,Colorado,CO
6468.0,Saguache,Colorado,CO
878.0,Hinsdale,Colorado,CO
15066.0,Grand,Colorado,CO
18325.0,Otero,Colorado,CO
859339.0,New Haven,Connecticut,CT
151269.0,Tolland,Connecticut,CT
894730.0,Hartford,Connecticut,CT
116538.0,Windham,Connecticut,CT
163368.0,Middlesex,Connecticut,CT
183031.0,Litchfield,Connecticut,CT
268881.0,New London,Connecticut,CT
944348.0,Fairfield,Connecticut,CT
555133.0,New Castle,Delaware,DE
219540.0,Sussex,Delaware,DE
174822.0,Kent,Delaware,DE
684498.0,District of Columbia,District of Columbia,DC
200737.0,Okaloosa,Florida,FL
22098.0,Taylor,Florida,FL
24566.0,Washington,Florida,FL
924229.0,Duval,Florida,FL
26979.0,Bradford,Florida,FL
576808.0,Brevard,Florida,FL
207291.0,Clay,Florida,FL
8744.0,Lafayette,Florida,FL
335362.0,Lake,Florida,FL
80578.0,Nassau,Florida,FL
957875.0,Pinellas,Florida,FL
668671.0,Polk,Florida,FL
305591.0,St. Lucie,Florida,FL
13363.0,Glades,Florida,FL
40127.0,Hendry,Florida,FL
150984.0,Indian River,Florida,FL
48472.0,Jackson,Florida,FL
1446277.0,Palm Beach,Florida,FL
235503.0,St. Johns,Florida,FL
455086.0,Seminole,Florida,FL
2715516.0,Miami-Dade,Florida,FL
182482.0,Bay,Florida,FL
107139.0,Flagler,Florida,FL
11736.0,Franklin,Florida,FL
14269.0,Hamilton,Florida,FL
8365.0,Liberty,Florida,FL
120999.0,Sumter,Florida,FL
46017.0,Gadsden,Florida,FL
19430.0,Holmes,Florida,FL
718679.0,Lee,Florida,FL
348371.0,Marion,Florida,FL
363922.0,Collier,Florida,FL
1321194.0,Orange,Florida,FL
510593.0,Pasco,Florida,FL
102101.0,Highlands,Florida,FL
43924.0,Suwannee,Florida,FL
36399.0,DeSoto,Florida,FL
14444.0,Calhoun,Florida,FL
69105.0,Columbia,Florida,FL
16437.0,Dixie,Florida,FL
72766.0,Putnam,Florida,FL
15239.0,Union,Florida,FL
373853.0,Manatee,Florida,FL
39961.0,Levy,Florida,FL
27785.0,Baker,Florida,FL
527634.0,Volusia,Florida,FL
288102.0,Leon,Florida,FL
18474.0,Madison,Florida,FL
311522.0,Escambia,Florida,FL
182696.0,Hernando,Florida,FL
31877.0,Wakulla,Florida,FL
1378883.0,Hillsborough,Florida,FL
16055.0,Gulf,Florida,FL
338619.0,Osceola,Florida,FL
65858.0,Walton,Florida,FL
14105.0,Jefferson,Florida,FL
27228.0,Hardee,Florida,FL
40572.0,Okeechobee,Florida,FL
17615.0,Gilchrist,Florida,FL
263148.0,Alachua,Florida,FL
176954.0,Charlotte,Florida,FL
157581.0,Martin,Florida,FL
412144.0,Sarasota,Florida,FL
143087.0,Citrus,Florida,FL
170442.0,Santa Rosa,Florida,FL
1909151.0,Broward,Florida,FL
76325.0,Monroe,Florida,FL
6428.0,Calhoun,Georgia,GA
13480.0,Macon,Georgia,GA
12775.0,Bleckley,Georgia,GA
153490.0,Bibb,Georgia,GA
8484.0,Marion,Georgia,GA
5211.0,Schley,Georgia,GA
13905.0,Dooly,Georgia,GA
22514.0,Franklin,Georgia,GA
58689.0,Effingham,Georgia,GA
18513.0,Lamar,Georgia,GA
22499.0,Emanuel,Georgia,GA
2276.0,Quitman,Georgia,GA
13784.0,Jasper,Georgia,GA
9730.0,Johnson,Georgia,GA
62108.0,Liberty,Georgia,GA
22432.0,Mitchell,Georgia,GA
8437.0,Seminole,Georgia,GA
40510.0,Tift,Georgia,GA
8284.0,Twiggs,Georgia,GA
41621.0,Polk,Georgia,GA
6378.0,Talbot,Georgia,GA
8193.0,Taylor,Georgia,GA
8859.0,Terrell,Georgia,GA
44730.0,Thomas,Georgia,GA
27048.0,Toombs,Georgia,GA
9078.0,Wilkinson,Georgia,GA
17154.0,Ben Hill,Georgia,GA
22550.0,Burke,Georgia,GA
66299.0,Catoosa,Georgia,GA
10767.0,Chattahoochee,Georgia,GA
24817.0,Chattooga,Georgia,GA
147295.0,Columbia,Georgia,GA
26833.0,Decatur,Georgia,GA
96824.0,Floyd,Georgia,GA
219880.0,Forsyth,Georgia,GA
44289.0,Habersham,Georgia,GA
114582.0,Lowndes,Georgia,GA
21113.0,Meriwether,Georgia,GA
27010.0,Monroe,Georgia,GA
30352.0,Sumter,Georgia,GA
1665.0,Taliaferro,Georgia,GA
3189.0,Baker,Georgia,GA
23750.0,Butts,Georgia,GA
10827.0,Candler,Georgia,GA
116022.0,Carroll,Georgia,GA
12344.0,Crawford,Georgia,GA
22846.0,Crisp,Georgia,GA
140516.0,Coweta,Georgia,GA
745057.0,Cobb,Georgia,GA
16227.0,Dade,Georgia,GA
90132.0,Walton,Georgia,GA
15622.0,Brooks,Georgia,GA
20919.0,Dodge,Georgia,GA
19212.0,Elbert,Georgia,GA
111369.0,Fayette,Georgia,GA
8827.0,Jenkins,Georgia,GA
106497.0,Newton,Georgia,GA
30832.0,Pickens,Georgia,GA
45606.0,Colquitt,Georgia,GA
23861.0,Dawson,Georgia,GA
278666.0,Clayton,Georgia,GA
195961.0,Hall,Georgia,GA
11677.0,Heard,Georgia,GA
8535.0,Hancock,Georgia,GA
21498.0,McDuffie,Georgia,GA
18235.0,Morgan,Georgia,GA
91049.0,Dougherty,Georgia,GA
24925.0,Fannin,Georgia,GA
151682.0,Houston,Georgia,GA
47418.0,Laurens,Georgia,GA
64719.0,Spalding,Georgia,GA
16115.0,Telfair,Georgia,GA
22775.0,Union,Georgia,GA
20461.0,Washington,Georgia,GA
28928.0,White,Georgia,GA
155840.0,Paulding,Georgia,GA
18082.0,Pike,Georgia,GA
201463.0,Richmond,Georgia,GA
25353.0,Tattnall,Georgia,GA
19025.0,Berrien,Georgia,GA
68824.0,Walker,Georgia,GA
902298.0,Gwinnett,Georgia,GA
76887.0,Barrow,Georgia,GA
12983.0,Charlton,Georgia,GA
6743.0,Clinch,Georgia,GA
103620.0,Bartow,Georgia,GA
141840.0,Douglas,Georgia,GA
24926.0,Grady,Georgia,GA
14991.0,Jeff Davis,Georgia,GA
9036.0,Montgomery,Georgia,GA
14784.0,Oglethorpe,Georgia,GA
7087.0,Randolph,Georgia,GA
89011.0,Rockdale,Georgia,GA
35599.0,Ware,Georgia,GA
29767.0,Wayne,Georgia,GA
7939.0,Wheeler,Georgia,GA
8846.0,Wilcox,Georgia,GA
45286.0,Baldwin,Georgia,GA
74782.0,Bulloch,Georgia,GA
124602.0,Clarke,Georgia,GA
3994.0,Echols,Georgia,GA
83974.0,Glynn,Georgia,GA
28956.0,Haralson,Georgia,GA
15772.0,Jefferson,Georgia,GA
28548.0,Jones,Georgia,GA
39557.0,Murray,Georgia,GA
196670.0,Muscogee,Georgia,GA
16457.0,Rabun,Georgia,GA
6042.0,Stewart,Georgia,GA
6777.0,Treutlen,Georgia,GA
9268.0,Irwin,Georgia,GA
8265.0,Atkinson,Georgia,GA
11228.0,Bacon,Georgia,GA
18561.0,Brantley,Georgia,GA
103849.0,Whitfield,Georgia,GA
69774.0,Troup,Georgia,GA
33590.0,Harris,Georgia,GA
20656.0,Worth,Georgia,GA
10727.0,Evans,Georgia,GA
2613.0,Webster,Georgia,GA
3009.0,Glascock,Georgia,GA
287049.0,Chatham,Georgia,GA
10366.0,Lanier,Georgia,GA
28900.0,Madison,Georgia,GA
25631.0,Hart,Georgia,GA
14120.0,McIntosh,Georgia,GA
21503.0,Putnam,Georgia,GA
5346.0,Warren,Georgia,GA
35885.0,Bryan,Georgia,GA
52714.0,Camden,Georgia,GA
10348.0,Early,Georgia,GA
42961.0,Coffee,Georgia,GA
29922.0,Gilmer,Georgia,GA
9884.0,Wilkes,Georgia,GA
56790.0,Gordon,Georgia,GA
241910.0,Cherokee,Georgia,GA
29348.0,Lee,Georgia,GA
16976.0,Greene,Georgia,GA
17184.0,Cook,Georgia,GA
1021902.0,Fulton,Georgia,GA
31951.0,Lumpkin,Georgia,GA
5836.0,Miller,Georgia,GA
37017.0,Oconee,Georgia,GA
221307.0,Henry,Georgia,GA
18156.0,Long,Georgia,GA
25676.0,Stephens,Georgia,GA
26216.0,Upson,Georgia,GA
26966.0,Peach,Georgia,GA
19164.0,Pierce,Georgia,GA
13990.0,Screven,Georgia,GA
18510.0,Banks,Georgia,GA
3001.0,Clay,Georgia,GA
743187.0,DeKalb,Georgia,GA
65755.0,Jackson,Georgia,GA
7799.0,Lincoln,Georgia,GA
18454.0,Appling,Georgia,GA
11295.0,Pulaski,Georgia,GA
11417.0,Towns,Georgia,GA
7962.0,Turner,Georgia,GA
10025.0,Washington,Idaho,ID
23615.0,Cassia,Idaho,ID
17052.0,Gem,Idaho,ID
10401.0,Valley,Idaho,ID
4019.0,Adams,Idaho,ID
40155.0,Nez Perce,Idaho,ID
153605.0,Kootenai,Idaho,ID
3845.0,Lewis,Idaho,ID
2602.0,Butte,Idaho,ID
83666.0,Twin Falls,Idaho,ID
11455.0,Owyhee,Idaho,ID
7163.0,Boise,Idaho,ID
6918.0,Caribou,Idaho,ID
446052.0,Ada,Idaho,ID
85065.0,Bannock,Idaho,ID
45551.0,Bingham,Idaho,ID
886.0,Camas,Idaho,ID
212230.0,Canyon,Idaho,ID
27969.0,Jefferson,Idaho,ID
39239.0,Latah,Idaho,ID
23041.0,Payette,Idaho,ID
9086.0,Benewah,Idaho,ID
1077.0,Clark,Idaho,ID
26433.0,Elmore,Idaho,ID
12965.0,Fremont,Idaho,ID
12526.0,Shoshone,Idaho,ID
16337.0,Idaho,Idaho,ID
7713.0,Power,Idaho,ID
4326.0,Oneida,Idaho,ID
5321.0,Lincoln,Idaho,ID
13279.0,Franklin,Idaho,ID
23431.0,Jerome,Idaho,ID
20615.0,Minidoka,Idaho,ID
21994.0,Blaine,Idaho,ID
11549.0,Boundary,Idaho,ID
15169.0,Gooding,Idaho,ID
5962.0,Bear Lake,Idaho,ID
112397.0,Bonneville,Idaho,ID
8640.0,Clearwater,Idaho,ID
7798.0,Lemhi,Idaho,ID
42711.0,Bonner,Idaho,ID
4141.0,Custer,Idaho,ID
38705.0,Madison,Idaho,ID
11080.0,Teton,Idaho,ID
197658.0,Hawaii,Hawaii,HI
165281.0,Maui,Hawaii,HI
71377.0,Kauai,Hawaii,HI
75.0,Kalawao,Hawaii,HI
987638.0,Honolulu,Hawaii,HI
22069.0,Jersey,Illinois,IL
5746.0,Putnam,Illinois,IL
16042.0,De Witt,Illinois,IL
21724.0,Fayette,Illinois,IL
34527.0,Lee,Illinois,IL
29207.0,Logan,Illinois,IL
45719.0,Macoupin,Illinois,IL
15881.0,Richland,Illinois,IL
24231.0,Saline,Illinois,IL
14155.0,Washington,Illinois,IL
29009.0,Montgomery,Illinois,IL
56396.0,Whiteside,Illinois,IL
66427.0,Adams,Illinois,IL
37628.0,Clinton,Illinois,IL
104200.0,DeKalb,Illinois,IL
6507.0,Edwards,Illinois,IL
9598.0,Jasper,Illinois,IL
38169.0,Jefferson,Illinois,IL
688697.0,Will,Illinois,IL
67299.0,Williamson,Illinois,IL
19714.0,Douglas,Illinois,IL
35418.0,Fulton,Illinois,IL
13218.0,Greene,Illinois,IL
4009.0,Hardin,Illinois,IL
49464.0,Henry,Illinois,IL
50999.0,Knox,Illinois,IL
703619.0,Lake,Illinois,IL
14430.0,Massac,Illinois,IL
5047.0,Scott,Illinois,IL
12665.0,Cass,Illinois,IL
110401.0,LaSalle,Illinois,IL
18112.0,Hancock,Illinois,IL
50509.0,Grundy,Illinois,IL
111061.0,Kankakee,Illinois,IL
931743.0,DuPage,Illinois,IL
197661.0,Sangamon,Illinois,IL
12367.0,Menard,Illinois,IL
45433.0,Stephenson,Illinois,IL
5223719.0,Cook,Illinois,IL
51328.0,Ogle,Illinois,IL
34426.0,Morgan,Illinois,IL
14025.0,White,Illinois,IL
38817.0,Woodford,Illinois,IL
6884.0,Henderson,Illinois,IL
307789.0,McHenry,Illinois,IL
173219.0,McLean,Illinois,IL
21384.0,Perry,Illinois,IL
15754.0,Pike,Illinois,IL
145275.0,Rock Island,Illinois,IL
263463.0,St. Clair,Illinois,IL
11573.0,Wabash,Illinois,IL
4858.0,Calhoun,Illinois,IL
10865.0,Cumberland,Illinois,IL
21834.0,Jo Daviess,Illinois,IL
530839.0,Kane,Illinois,IL
16189.0,Lawrence,Illinois,IL
6675.0,Brown,Illinois,IL
11794.0,Marshall,Illinois,IL
28169.0,Iroquois,Illinois,IL
33231.0,Christian,Illinois,IL
13338.0,Clay,Illinois,IL
5157.0,Gallatin,Illinois,IL
58551.0,Jackson,Illinois,IL
33936.0,Monroe,Illinois,IL
184463.0,Peoria,Illinois,IL
17127.0,Union,Illinois,IL
286174.0,Winnebago,Illinois,IL
